	age	job	marital	education	default	balance	housing	loan	contact	previous	poutcome	y
3599	59	2	2	1	0	2814	0	0	3	0	3	0
3600	50	10	2	2	0	0	0	0	1	0	3	0
3601	39	2	2	2	0	293	1	0	3	0	3	0
3602	36	10	2	2	0	474	1	0	3	0	3	0
3603	44	2	2	2	0	16178	1	0	1	0	3	0
3604	36	10	2	3	0	0	0	0	1	0	3	0
3605	27	5	3	3	0	88	0	0	1	0	3	0
3606	29	8	2	2	0	308	1	0	3	0	3	0
3607	70	6	2	2	0	1164	0	0	2	2	1	0
3608	44	5	2	3	0	13893	0	0	3	0	3	0
3609	55	5	2	3	0	0	1	0	3	0	3	0
3610	36	10	1	2	0	-435	1	0	3	0	3	0
3611	28	10	3	2	0	389	1	0	1	0	3	0
3612	50	5	1	3	0	356	0	0	1	5	4	0
3613	49	10	2	2	0	2718	0	0	3	0	3	0
3614	71	6	1	3	0	261	0	0	1	0	3	0
3615	31	1	3	2	0	757	0	0	1	0	3	0
3616	45	5	3	3	0	16	0	0	1	0	3	0
3617	42	2	2	2	0	-422	0	0	1	0	3	0
3618	45	1	2	2	0	248	0	0	1	0	3	0
3619	47	10	2	1	0	145	1	0	3	0	3	0
3620	60	6	1	2	0	598	0	1	1	0	3	0
3621	35	5	2	3	0	949	1	0	3	0	3	0
3622	31	10	3	3	0	614	0	0	1	0	3	0
3623	33	2	2	1	0	1209	1	0	1	0	3	0
3624	50	7	2	3	0	202	1	0	1	4	1	0
3625	51	2	2	2	0	1840	1	0	1	0	3	0
3626	34	10	2	2	0	114	1	1	1	3	4	0
3627	56	8	2	2	0	-229	0	1	1	0	3	0
3628	29	8	2	2	0	182	1	0	2	0	3	0
3629	31	2	2	2	0	401	0	0	1	0	3	0
3630	44	10	1	4	0	759	1	0	3	0	3	0
3631	55	6	2	2	0	4194	0	1	2	0	3	0
3632	35	9	3	4	0	0	0	0	2	0	3	0
3633	36	10	2	3	0	629	1	1	1	1	1	0
3634	54	6	2	2	0	153	1	1	3	0	3	0
3635	32	5	2	3	0	553	1	0	1	0	3	0
3636	36	5	1	3	0	1057	0	0	1	0	3	0
3637	60	6	2	2	0	78	1	0	3	0	3	0
3638	32	10	3	2	0	-28	0	1	3	0	3	0
3639	57	5	2	3	0	929	0	0	1	0	3	0
3640	34	2	2	1	0	428	1	0	1	0	3	0
3641	27	9	3	2	0	268	1	0	1	2	1	0
3642	52	5	3	3	0	83	0	0	1	0	3	1
3643	45	1	1	4	0	998	1	0	2	0	3	0
3644	58	1	3	2	0	2223	0	0	1	1	2	0
3645	39	2	3	1	0	6	1	0	1	0	3	0
3646	48	2	3	2	0	312	1	1	1	0	3	0
3647	36	5	3	2	0	0	0	0	1	0	3	0
3648	31	10	3	2	0	691	1	0	1	0	3	0
3649	41	5	2	3	0	771	1	0	1	0	3	0
3650	30	7	3	2	0	192	0	0	1	0	3	0
3651	57	6	2	3	0	0	0	0	1	0	3	0
3652	29	1	3	2	0	1070	1	0	3	1	4	1
3653	29	8	1	2	0	84	1	0	1	0	3	1
3654	30	5	3	3	0	2	0	0	1	1	1	0
3655	44	5	2	3	0	1242	1	0	1	0	3	0
3656	33	9	3	4	0	5969	0	0	1	8	1	0
3657	56	1	1	2	0	3337	1	0	2	0	3	0
3658	26	8	3	2	0	1347	0	0	2	5	4	1
3659	52	10	2	2	0	64	0	0	2	0	3	0
3660	32	5	3	2	0	249	1	0	3	0	3	0
3661	36	10	3	2	0	0	0	0	1	0	3	0
3662	26	2	2	2	0	128	0	0	3	0	3	0
3663	37	2	2	2	0	196	1	0	3	0	3	0
3664	34	10	2	2	0	351	1	0	1	0	3	0
3665	26	8	3	2	0	5533	1	0	1	4	1	0
3666	32	8	2	2	0	38	1	0	1	0	3	1
3667	30	5	3	3	1	35	0	0	1	0	3	0
3668	27	10	3	2	0	235	1	0	1	0	3	0
3669	42	1	3	2	0	30	1	0	1	3	1	0
3670	33	2	3	1	0	92	1	0	3	0	3	0
3671	37	2	2	2	0	67	0	0	3	0	3	0
3672	45	2	2	2	0	4022	1	0	1	0	3	0
3673	36	3	2	3	0	3057	0	0	3	0	3	1
3674	39	5	3	3	0	0	1	0	1	3	1	0
3675	33	5	3	3	0	349	0	0	1	0	3	0
3676	47	8	2	2	0	2322	0	0	1	0	3	0
3677	49	3	2	2	0	167	1	1	3	0	3	0
3678	46	5	1	2	0	558	0	0	1	0	3	0
3679	31	8	2	2	0	-230	1	1	1	0	3	0
3680	43	11	1	2	0	4094	1	0	1	0	3	0
3681	30	2	3	2	1	239	1	0	3	0	3	1
3682	43	5	1	3	0	497	0	0	1	22	1	0
3683	42	2	2	2	0	179	1	0	1	0	3	0
3684	30	1	3	3	0	305	0	0	1	2	2	1
3685	33	5	3	3	0	-67	1	0	3	0	3	0
3686	41	1	2	2	0	4539	0	0	3	0	3	0
3687	29	2	3	2	0	770	1	0	1	0	3	0
3688	38	11	2	2	0	-673	1	0	3	0	3	0
3689	29	10	2	3	0	858	1	0	1	1	1	0
3690	80	4	2	1	0	0	0	0	1	1	1	1
3691	38	5	3	3	0	5244	0	0	1	0	3	0
3692	36	2	1	1	0	117	1	0	3	0	3	0
3693	38	7	2	3	0	846	0	0	1	0	3	0
3694	44	5	2	2	1	0	1	0	1	0	3	0
3695	31	5	2	3	0	1331	0	0	1	3	2	1
3696	31	8	3	2	0	31	1	1	3	0	3	0
3697	57	1	1	1	0	179	1	0	1	2	1	0
3698	37	2	2	1	0	543	1	0	3	0	3	0
3699	50	2	2	2	0	253	1	1	1	0	3	0
3700	60	6	2	1	0	71188	0	0	1	0	3	0
3701	51	5	2	3	0	5108	1	0	1	8	4	0
3702	48	2	2	2	0	1738	1	0	1	0	3	0
3703	42	2	2	1	0	-97	1	0	1	5	1	0
3704	36	2	2	2	0	199	1	0	1	0	3	0
3705	43	5	2	3	0	489	1	0	1	2	4	0
3706	31	1	2	1	0	355	1	1	3	0	3	0
3707	49	10	3	2	0	-97	1	0	3	0	3	0
3708	35	5	1	3	0	473	0	1	1	0	3	0
3709	44	3	2	2	0	6649	1	0	1	0	3	0
3710	34	7	2	3	0	263	0	0	1	8	4	0
3711	46	2	2	2	0	781	0	0	3	0	3	0
3712	49	2	2	1	0	1032	1	0	3	0	3	0
3713	32	2	2	2	0	119	0	0	1	0	3	0
3714	35	5	1	3	0	434	1	0	1	2	2	0
3715	51	1	2	2	0	2967	0	0	3	0	3	0
3716	57	6	1	2	0	-331	1	0	3	0	3	0
3717	59	5	2	3	0	1585	0	0	2	0	3	0
3718	40	8	1	4	0	4384	1	0	3	0	3	0
3719	49	5	3	3	0	588	0	0	1	0	3	0
3720	51	5	2	2	0	3180	1	0	1	0	3	0
3721	35	1	2	2	1	0	0	1	3	0	3	0
3722	29	7	2	2	0	-76	1	0	3	0	3	0
3723	32	8	3	2	0	152	1	0	1	0	3	1
3724	37	4	1	2	0	1040	1	0	1	2	1	0
3725	49	11	2	1	0	-384	1	0	3	0	3	0
3726	45	10	2	4	0	473	1	0	3	0	3	0
3727	34	10	3	2	0	475	1	0	1	0	3	0
3728	53	10	2	2	0	0	0	0	1	0	3	0
3729	42	3	2	1	0	149	0	0	1	0	3	0
3730	43	10	2	2	0	3285	1	0	3	0	3	1
3731	52	6	2	2	0	424	0	0	1	3	1	0
3732	34	2	3	2	0	79	0	1	1	0	3	0
3733	34	10	1	3	0	674	1	0	1	0	3	1
3734	27	8	2	2	0	0	1	0	1	0	3	1
3735	43	11	2	3	0	58	1	0	1	0	3	0
3736	41	10	2	3	0	532	1	0	1	0	3	0
3737	72	6	2	2	0	4130	0	0	1	0	3	0
3738	35	2	2	1	0	422	1	0	1	0	3	0
3739	41	5	2	3	0	437	1	0	3	0	3	0
3740	36	2	1	1	0	-308	1	0	1	0	3	1
3741	51	4	2	1	0	30	1	0	1	0	3	0
3742	37	7	2	3	0	137	0	0	1	0	3	0
3743	42	1	3	2	0	-247	1	1	2	1	4	1
3744	26	1	3	2	0	321	1	0	1	0	3	0
3745	23	8	3	2	0	250	1	0	1	0	3	0
3746	50	5	2	3	0	-470	1	0	1	1	1	0
3747	37	2	2	2	0	140	1	1	1	0	3	0
3748	35	5	2	3	0	2793	0	0	1	0	3	0
3749	37	5	2	3	0	410	0	0	1	0	3	0
3750	79	6	1	4	0	2628	0	0	2	2	1	0
3751	39	10	2	2	0	116	0	0	1	2	2	0
3752	47	8	2	2	0	0	1	0	2	0	3	0
3753	44	2	2	2	0	878	1	0	1	0	3	0
3754	36	5	3	3	0	2944	0	0	1	0	3	1
3755	33	2	3	2	0	3975	1	1	1	1	4	0
3756	42	8	2	2	0	96	1	0	1	2	1	0
3757	35	10	3	3	0	2288	0	0	2	0	3	0
3758	31	2	2	2	0	472	1	0	3	0	3	0
3759	58	8	2	1	0	65	0	0	3	0	3	0
3760	46	5	2	3	0	0	0	0	3	0	3	0
3761	41	1	3	2	0	400	1	0	3	0	3	0
3762	58	10	2	2	0	7495	1	0	3	0	3	0
3763	33	2	2	2	0	137	0	1	1	0	3	0
3764	31	11	2	2	0	24	1	0	1	0	3	0
3765	55	10	1	2	0	3450	0	0	1	1	1	1
3766	38	10	3	2	0	311	1	0	1	0	3	0
3767	55	4	2	2	0	139	0	0	1	0	3	0
3768	47	5	3	3	0	0	0	0	3	0	3	0
3769	51	4	2	1	0	492	1	0	3	0	3	0
3770	46	5	3	3	0	334	1	0	2	2	4	0
3771	61	5	2	3	0	997	0	0	1	0	3	1
3772	47	5	3	3	0	440	0	0	1	0	3	0
3773	34	10	2	2	0	47	0	0	1	0	3	0
3774	34	2	2	2	0	1298	1	0	3	0	3	0
3775	41	5	1	3	0	3355	0	0	1	1	1	0
3776	36	2	1	2	0	-11	0	0	3	0	3	0
3777	26	2	3	2	0	396	1	0	3	0	3	0
3778	35	5	2	3	0	8	0	0	1	0	3	1
3779	36	2	2	2	0	1409	0	0	3	0	3	0
3780	26	5	3	3	0	170	0	0	1	0	3	1
3781	58	5	2	1	0	2769	1	0	1	0	3	0
3782	50	2	2	2	0	2320	1	0	1	0	3	0
3783	61	6	2	2	0	76	1	0	1	0	3	0
3784	28	10	3	2	0	2034	1	0	3	0	3	0
3785	49	2	3	1	0	3018	1	0	3	0	3	0
3786	74	6	2	2	0	921	0	0	2	0	3	1
3787	53	2	2	2	0	483	1	0	1	0	3	0
3788	46	7	2	2	0	390	1	0	1	0	3	0
3789	47	5	2	3	0	0	0	0	1	0	3	1
3790	42	2	3	1	0	92	0	0	1	0	3	0
3791	56	8	2	2	0	22196	1	0	1	0	3	0
3792	42	10	2	2	0	2	0	0	3	0	3	0
3793	49	4	2	1	0	249	1	0	1	0	3	0
3794	43	11	3	4	0	3274	1	0	1	1	1	0
3795	39	8	2	2	0	5731	1	0	3	0	3	0
3796	66	6	2	1	0	206	0	0	1	0	3	1
3797	30	10	3	3	0	2325	0	0	1	4	4	0
3798	38	5	3	3	0	0	0	0	1	0	3	0
3799	31	2	2	2	0	1664	1	0	1	1	2	0
3800	32	10	2	2	0	3333	0	0	1	0	3	0
3801	48	10	2	2	0	7020	0	0	1	0	3	0
3802	34	1	2	3	0	37	0	0	1	0	3	0
3803	28	9	3	2	0	28	0	0	1	0	3	0
3804	40	1	3	2	0	1670	1	0	3	0	3	0
3805	36	3	2	2	0	134	0	0	3	0	3	0
3806	52	6	2	2	0	603	0	1	3	0	3	0
3807	46	1	2	1	0	276	1	1	3	0	3	0
3808	25	10	3	2	0	2157	1	0	1	0	3	0
3809	52	2	2	2	0	161	1	0	3	0	3	0
3810	40	2	2	1	0	3658	1	0	3	0	3	0
3811	26	5	1	3	1	-402	0	1	3	0	3	0
3812	26	2	3	1	0	3342	1	0	3	0	3	0
3813	35	7	3	2	0	1732	0	0	2	0	3	0
3814	40	1	3	2	0	263	1	0	3	0	3	0
3815	31	5	2	3	0	623	1	0	1	5	1	0
3816	32	1	2	2	0	3540	1	0	1	1	1	0
3817	33	1	2	2	0	95	1	0	1	0	3	1
3818	53	8	1	2	0	765	1	0	1	7	4	1
3819	46	10	1	2	0	-824	1	0	1	0	3	1
3820	28	5	3	3	0	5549	0	0	1	0	3	0
3821	31	2	2	2	0	191	1	0	3	0	3	0
3822	44	2	2	1	0	420	1	0	3	0	3	0
3823	35	1	2	2	0	0	0	0	3	0	3	0
3824	50	10	1	4	0	2706	1	0	3	0	3	0
3825	32	10	2	2	1	4	1	1	1	0	3	0
3826	51	1	2	2	0	423	1	1	1	0	3	0
3827	51	5	2	3	0	-892	1	1	1	0	3	0
3828	31	2	2	4	0	-120	1	0	1	2	1	0
3829	41	1	1	2	0	-365	1	0	3	0	3	0
3830	57	10	2	3	0	27069	0	1	3	0	3	0
3831	34	5	3	3	0	8038	1	0	1	1	1	0
3832	47	10	2	2	0	-938	1	0	3	0	3	0
3833	47	1	1	2	0	1139	1	0	1	0	3	0
3834	36	7	2	2	0	189	1	0	1	1	1	0
3835	29	4	3	3	0	19	0	0	1	2	2	1
3836	39	10	2	2	0	3663	0	0	1	0	3	0
3837	53	2	3	4	0	0	0	0	3	0	3	0
3838	47	2	2	2	1	-614	1	0	3	0	3	0
3839	51	10	1	2	0	2323	1	1	1	0	3	0
3840	48	2	2	2	0	425	1	0	2	0	3	0
3841	32	10	2	2	0	5122	0	0	1	0	3	0
3842	36	5	1	3	0	608	0	0	1	0	3	0
3843	50	12	2	1	0	341	1	1	1	2	2	1
3844	39	1	2	2	0	607	1	0	1	3	1	1
3845	31	2	2	2	0	1495	1	1	3	0	3	0
3846	49	1	2	2	0	381	0	0	1	0	3	0
3847	33	11	1	2	0	385	0	0	2	0	3	0
3848	26	5	3	3	0	1274	1	0	1	1	1	0
3849	27	2	2	2	0	362	1	0	3	0	3	0
3850	51	2	2	1	0	377	1	0	2	1	1	0
3851	26	1	3	2	0	802	0	0	1	2	4	0
3852	45	1	2	2	0	194	0	0	1	0	3	0
3853	54	10	2	2	0	-315	0	1	1	0	3	1
3854	49	10	2	3	0	1843	1	0	1	0	3	0
3855	47	10	2	2	0	-9	0	0	1	0	3	0
3856	42	4	2	1	0	83	0	1	1	0	3	0
3857	50	3	2	3	0	433	1	0	1	0	3	0
3858	37	1	2	2	0	-107	1	0	3	0	3	0
3859	54	2	2	1	0	4503	0	0	2	0	3	0
3860	40	8	2	2	0	51	1	0	1	0	3	0
3861	50	8	2	2	0	961	0	1	1	0	3	0
3862	57	6	2	2	0	49	1	1	1	0	3	0
3863	33	10	2	2	0	3470	0	0	1	0	3	0
3864	49	10	2	2	0	-147	1	0	1	0	3	0
3865	35	8	2	2	0	0	1	0	1	0	3	0
3866	28	2	3	2	0	0	1	0	3	0	3	0
3867	58	5	2	3	0	172	0	0	1	0	3	0
3868	31	1	3	2	0	-407	0	1	1	0	3	0
3869	36	5	1	3	0	649	0	0	1	1	1	0
3870	49	2	3	1	0	1040	0	0	1	0	3	0
3871	30	11	2	2	0	142	1	0	3	0	3	0
3872	29	8	3	2	0	209	1	0	1	0	3	0
3873	50	5	2	4	0	3304	0	0	3	0	3	0
3874	26	9	3	3	0	294	0	0	1	2	2	1
3875	27	4	2	2	0	4848	1	1	2	0	3	0
3876	32	2	3	2	0	1670	1	0	1	0	3	0
3877	62	12	2	2	0	367	0	0	2	0	3	0
3878	34	2	3	2	0	13683	1	0	3	0	3	0
3879	25	1	3	3	0	1420	0	0	1	0	3	0
3880	34	5	3	3	0	340	1	0	3	0	3	0
3881	44	10	3	2	0	1679	0	0	2	0	3	1
3882	38	5	2	3	0	1198	1	0	1	0	3	0
3883	57	1	2	2	0	169	0	0	1	2	1	0
3884	36	7	2	3	0	506	0	0	1	1	1	0
3885	41	3	2	2	0	1249	1	0	1	0	3	0
3886	36	5	3	3	0	678	0	1	3	0	3	0
3887	27	5	3	3	0	212	1	0	1	0	3	0
3888	37	10	1	2	0	23	0	0	1	0	3	0
3889	47	5	3	3	0	4402	0	0	2	1	4	1
3890	31	8	1	1	0	459	1	0	1	1	2	1
3891	39	7	2	2	0	4722	1	0	3	0	3	0
3892	35	1	1	3	0	1555	1	0	3	0	3	0
3893	40	2	2	2	0	61	1	0	3	0	3	0
3894	38	5	3	3	0	0	1	0	1	0	3	0
3895	31	10	2	2	0	3706	1	0	1	0	3	0
3896	36	2	2	1	0	1177	0	0	1	4	2	1
3897	53	5	2	1	0	2096	0	0	3	0	3	0
3898	59	2	2	1	0	748	0	0	3	0	3	0
3899	29	5	3	3	0	3357	0	0	1	0	3	0
3900	30	1	3	2	0	3809	1	0	3	0	3	0
3901	52	1	2	2	0	395	1	0	3	0	3	0
3902	55	2	2	2	0	1011	1	0	1	0	3	0
3903	56	2	2	1	0	420	1	0	3	0	3	0
3904	32	1	2	2	0	76	1	0	3	0	3	0
3905	24	2	2	2	0	0	0	0	3	0	3	0
3906	51	2	2	1	0	844	1	0	3	0	3	0
3907	36	5	2	3	0	1318	1	0	1	0	3	0
3908	36	10	2	3	0	167	1	0	1	0	3	0
3909	42	5	2	3	0	2187	1	0	1	0	3	1
3910	49	1	2	2	0	14440	1	0	1	0	3	0
3911	48	5	2	2	0	2294	1	0	3	0	3	0
3912	36	5	2	2	0	80	1	0	3	0	3	0
3913	48	5	2	1	0	2537	0	0	1	0	3	0
3914	30	10	2	3	0	569	0	0	1	0	3	1
3915	27	5	3	3	1	0	0	1	1	0	3	0
3916	38	3	2	3	0	0	1	0	1	0	3	0
3917	36	10	3	2	1	12	0	0	1	0	3	1
3918	45	10	2	2	0	49	0	0	1	0	3	0
3919	44	4	2	3	0	460	0	0	3	0	3	0
3920	42	10	2	2	0	613	1	0	1	0	3	0
3921	37	3	2	3	0	7944	0	0	1	0	3	0
3922	48	2	2	2	0	1143	1	0	1	1	1	0
3923	57	6	2	1	0	-464	1	0	1	6	1	0
3924	44	8	2	2	0	1989	1	1	1	0	3	0
3925	48	10	2	2	0	17	1	1	1	0	3	0
3926	56	6	2	1	0	-1	0	0	1	0	3	0
3927	37	5	2	3	0	1698	1	0	3	0	3	0
3928	47	2	2	2	0	5306	1	0	3	0	3	0
3929	54	4	2	4	0	0	0	0	1	3	4	0
3930	51	6	1	2	0	1679	0	0	1	9	4	1
3931	47	1	2	2	0	3676	0	0	1	3	2	1
3932	25	5	2	3	0	-242	1	1	1	4	4	1
3933	39	8	3	2	0	471	0	0	3	0	3	0
3934	40	5	2	3	0	8902	1	0	1	0	3	0
3935	38	5	3	3	0	1704	0	0	1	0	3	0
3936	34	5	2	3	0	3050	1	0	1	0	3	1
3937	53	4	2	1	0	2581	0	0	1	0	3	0
3938	32	8	2	2	0	162	1	0	3	0	3	0
3939	35	2	2	2	0	243	1	0	1	0	3	0
3940	24	9	3	2	0	1847	0	0	1	0	3	0
3941	58	2	2	1	0	0	1	0	3	0	3	0
3942	49	5	2	1	0	3371	0	0	1	0	3	1
3943	45	8	3	2	0	1757	1	0	1	1	4	0
3944	55	5	2	3	0	171	1	0	1	0	3	0
3945	42	3	2	3	0	157	1	1	3	0	3	0
3946	28	1	2	2	0	934	1	0	3	0	3	0
3947	48	2	2	2	0	-19	0	1	3	0	3	0
3948	51	5	3	3	1	-55	1	0	1	0	3	0
3949	38	4	2	1	0	21	0	0	1	0	3	0
3950	27	2	3	2	0	14	0	0	3	0	3	0
3951	50	10	3	2	0	246	1	0	1	2	1	0
3952	44	2	2	1	0	887	1	0	1	1	1	0
3953	40	5	2	3	0	51	0	0	1	0	3	0
3954	29	8	3	2	0	-287	1	0	1	0	3	0
3955	34	8	2	2	0	0	1	0	1	0	3	0
3956	44	7	3	3	0	2734	1	0	1	0	3	1
3957	50	3	2	3	0	52	0	0	1	0	3	0
3958	34	5	2	3	0	2594	1	0	1	0	3	0
3959	54	6	1	1	0	22	0	0	3	0	3	0
3960	34	10	2	3	0	1611	1	0	1	0	3	0
3961	34	1	3	3	0	18	1	1	1	0	3	1
3962	52	2	2	1	0	1331	1	0	1	0	3	0
3963	60	12	2	4	0	7337	0	0	1	0	3	0
3964	39	5	3	2	0	835	1	0	3	0	3	0
3965	58	6	2	1	0	5092	0	0	3	0	3	0
3966	41	10	1	2	0	52	0	0	1	0	3	0
3967	48	10	2	2	0	10655	0	0	2	0	3	0
3968	58	5	2	3	0	1831	0	0	1	0	3	0
3969	40	7	2	1	0	92	1	0	3	0	3	0
3970	48	5	2	3	0	586	1	1	1	0	3	0
3971	52	2	1	1	0	1758	1	0	3	0	3	0
3972	50	7	2	2	0	2061	1	1	1	3	1	0
3973	25	10	3	2	0	959	0	0	1	0	3	0
3974	54	6	2	1	0	208	0	0	3	0	3	0
3975	34	8	2	2	0	-315	1	0	3	0	3	0
3976	48	5	2	3	1	-13	1	0	1	2	4	0
3977	37	1	2	3	0	801	0	0	1	0	3	0
3978	66	6	2	3	0	1948	0	0	1	4	2	1
3979	32	5	3	3	0	751	1	0	3	0	3	0
3980	45	2	2	2	0	784	1	1	3	0	3	0
3981	43	2	3	2	0	24	0	0	1	1	1	0
3982	41	5	2	3	0	72	1	0	3	0	3	0
3983	40	10	1	3	0	1871	1	0	1	0	3	0
3984	44	8	3	2	0	1378	1	0	3	0	3	0
3985	43	2	2	1	0	188	1	0	1	5	1	0
3986	30	12	3	3	0	6836	0	0	1	0	3	0
3987	32	8	2	2	0	61	1	0	1	0	3	0
3988	57	1	2	2	0	-967	1	0	2	0	3	0
3989	31	2	3	3	0	462	1	1	3	0	3	0
3990	49	12	2	2	0	0	0	0	1	0	3	0
3991	31	1	3	2	0	5527	1	0	3	0	3	0
3992	41	1	2	3	0	1287	0	0	3	0	3	0
3993	44	5	2	3	0	17361	0	0	3	0	3	0
3994	54	3	2	4	0	1956	0	0	1	0	3	0
3995	37	2	1	2	0	0	1	0	1	0	3	1
3996	34	5	2	2	0	-294	1	0	3	0	3	0
3997	43	10	2	2	0	275	0	0	1	0	3	0
3998	44	5	2	3	0	724	1	0	1	1	1	0
3999	44	8	2	2	0	27	0	0	1	0	3	0
4000	53	1	1	2	0	26	1	0	1	1	1	0
4001	36	10	2	2	0	191	0	0	1	0	3	0
4002	58	10	1	2	0	-123	0	0	1	0	3	0
4003	26	9	3	2	0	-147	0	0	3	0	3	0
4004	34	10	3	2	0	179	0	0	1	0	3	0
4005	55	2	2	1	0	1086	1	0	1	2	1	0
4006	55	2	2	2	0	471	1	0	3	0	3	0
4007	34	3	2	3	0	105	1	0	3	0	3	0
4008	41	3	1	2	0	1588	1	1	3	0	3	0
4009	38	4	1	2	0	70	0	0	1	1	2	1
4010	28	2	3	2	0	2700	0	0	1	0	3	0
4011	41	10	2	2	0	1602	1	0	1	0	3	0
4012	30	1	2	3	0	0	1	0	1	0	3	0
4013	39	10	2	4	0	839	0	0	3	0	3	0
4014	41	1	2	2	0	21515	1	0	3	0	3	0
4015	36	10	2	2	0	5902	1	0	3	0	3	0
4016	37	5	2	3	0	547	1	1	3	0	3	0
4017	59	7	2	3	0	3800	0	1	1	0	3	0
4018	26	10	3	2	0	261	1	0	3	0	3	0
4019	43	10	2	2	0	0	1	1	1	5	1	0
4020	42	5	2	2	1	-34	0	0	1	0	3	0
4021	46	2	2	4	0	9328	1	0	1	0	3	1
4022	31	1	2	2	0	5	1	1	1	0	3	0
4023	43	11	2	2	0	3529	0	0	1	0	3	0
4024	48	2	3	3	0	2330	1	0	3	0	3	0
4025	41	2	2	2	0	1334	1	0	1	0	3	0
4026	32	7	2	3	0	3601	0	0	1	0	3	0
4027	45	10	2	3	0	265	0	0	1	0	3	0
4028	52	1	3	4	0	2227	0	0	1	0	3	1
4029	37	7	2	2	0	487	0	1	1	0	3	0
4030	38	2	1	2	0	0	1	0	1	1	1	0
4031	36	8	3	2	0	174	1	0	3	0	3	0
4032	58	6	2	2	0	14412	0	0	1	0	3	0
4033	37	5	2	3	0	3288	0	0	1	0	3	0
4034	30	10	3	2	0	57	0	0	1	0	3	0
4035	47	10	2	2	0	2246	1	0	1	0	3	0
4036	40	10	2	2	0	4441	1	0	1	2	1	0
4037	42	5	1	3	0	0	0	0	3	0	3	0
4038	71	12	2	3	0	353	0	0	1	2	1	0
4039	54	2	2	2	0	448	1	1	1	0	3	0
4040	53	3	2	1	0	27	1	0	2	0	3	1
4041	33	2	1	2	0	474	0	0	1	0	3	0
4042	30	10	3	3	0	1185	1	0	1	1	1	0
4043	39	8	1	2	0	282	1	0	1	0	3	0
4044	32	2	2	2	0	2	1	0	1	1	1	0
4045	34	10	3	2	0	60	0	0	1	0	3	0
4046	39	7	3	3	0	3972	0	0	1	0	3	0
4047	75	6	2	2	0	26452	0	0	2	0	3	0
4048	33	1	1	2	0	818	1	1	1	0	3	0
4049	40	8	2	2	0	9374	1	0	1	1	1	0
4050	37	10	2	4	0	47	0	0	3	0	3	0
4051	69	6	2	1	0	279	0	0	2	0	3	0
4052	52	11	2	1	0	20	1	0	2	0	3	0
4053	31	1	1	2	0	360	0	0	1	2	4	0
4054	28	10	3	2	0	1532	0	0	1	5	1	0
4055	29	5	3	3	0	1673	0	0	1	3	4	0
4056	46	8	2	2	0	2420	0	0	1	0	3	0
4057	28	2	2	2	0	100	1	1	3	0	3	0
4058	41	1	2	2	0	0	0	0	3	0	3	0
4059	42	10	1	2	0	1533	0	1	1	0	3	0
4060	34	1	3	2	0	296	0	0	1	0	3	0
4061	28	2	2	2	0	2788	1	0	3	0	3	1
4062	43	5	3	2	0	109	1	0	3	0	3	0
4063	32	10	2	2	0	485	0	0	1	0	3	0
4064	33	10	3	3	0	125	0	0	2	0	3	0
4065	70	6	2	2	0	616	0	0	1	1	1	0
4066	36	8	2	2	0	3064	1	0	2	4	1	0
4067	53	10	2	2	0	206	0	0	1	0	3	0
4068	30	2	3	2	0	6900	0	0	1	0	3	0
4069	45	8	1	2	0	-179	0	0	3	0	3	0
4070	31	8	3	2	0	481	1	0	1	2	1	0
4071	28	1	2	2	0	12	1	0	1	3	4	0
4072	45	2	2	1	0	0	0	0	3	0	3	0
4073	51	5	2	3	0	176	1	1	3	2	1	0
4074	53	5	2	1	0	4086	0	0	3	0	3	0
4075	40	10	2	2	0	257	1	0	3	0	3	0
4076	53	2	2	1	0	53	1	0	1	1	1	0
4077	31	2	1	2	0	6	1	0	1	0	3	0
4078	30	5	2	3	0	562	0	0	1	0	3	0
4079	53	3	2	2	0	-118	1	0	3	0	3	0
4080	40	2	2	1	0	2805	1	0	1	23	1	0
4081	26	5	3	2	0	565	1	0	3	0	3	0
4082	47	2	2	2	0	0	1	0	1	0	3	0
4083	51	5	2	3	0	1612	0	0	1	5	1	0
4084	45	11	2	1	0	180	1	1	3	0	3	0
4085	35	5	2	3	0	0	1	0	1	0	3	0
4086	36	5	3	3	0	876	1	0	3	0	3	0
4087	57	1	2	2	0	2137	0	0	2	0	3	0
4088	42	2	2	1	0	260	1	0	2	0	3	0
4089	32	2	2	2	1	-53	1	0	1	1	4	1
4090	30	5	2	3	0	944	0	0	1	0	3	1
4091	36	10	2	2	0	2394	0	0	1	0	3	0
4092	43	10	2	2	0	297	1	0	1	0	3	0
4093	69	6	3	3	0	2144	0	0	1	4	2	1
4094	31	10	3	3	0	969	0	0	1	0	3	0
4095	35	10	2	2	0	0	0	0	1	0	3	0
4096	26	3	2	3	0	37	1	1	1	2	1	0
4097	46	10	2	2	0	410	0	1	1	0	3	0
4098	30	10	2	2	0	1211	1	0	1	0	3	0
4099	33	5	3	3	0	71	0	0	1	0	3	0
4100	34	5	2	3	0	436	1	0	1	1	1	0
4101	48	2	2	1	0	559	1	0	3	0	3	0
4102	31	5	2	3	0	1170	0	0	1	0	3	0
4103	46	5	1	3	0	25	0	0	3	0	3	0
4104	40	8	2	2	0	1325	0	0	3	0	3	0
4105	39	3	2	2	0	0	0	0	1	0	3	0
4106	33	10	3	2	0	647	1	1	1	1	4	0
4107	50	2	2	1	0	2142	1	0	1	1	4	0
